Tipo,Termo_Original,Traducao
Dado,102252-156748,
Dado,75063-90302,
Dado,49065-72252,
Dado,138980-186003,
Dado,116702-165765,
Dado,49864-72810,
Dado,105130-146172,
Dado,74633-121776,
Dado,56993-155521,
Dado,46611-66817,
Dado,46024-113373,
Dado,41220-94501,
Dado,140240-228848,
Dado,136191-223887,
Dado,103253-177379,
Dado,132044-204939,
Dado,50076-116015,
Dado,92423-112166,
Dado,141773-190766,
Dado,57442-108303,
Dado,125288-172272,
Dado,109244-192898,
Dado,89405-129344,
Dado,125228-201338,
Dado,119543-164615,
Dado,69269-155758,
Dado,75472-162820,
Dado,120392-155826,
Dado,83724-177161,
Dado,43526-94615,
Dado,69190-92823,
Dado,142140-185091,
Dado,137496-177845,
Dado,102029-128204,
Dado,124300-220342,
Dado,149747-212159,
Dado,58550-113209,
Dado,136005-206557,
Dado,149181-225098,
Dado,133857-182147,
Dado,117573-173851,
Dado,85363-130119,
Dado,56646-83703,
Dado,102732-135345,
Dado,45791-105166,
Dado,59099-87832,
Dado,47248-70576,
Dado,66493-158190,
Dado,114601-211800,
Dado,117083-171872,
Dado,109164-147105,
Dado,140820-232170,
Dado,143360-229787,
Dado,93833-129073,
Dado,52854-117986,
Dado,50279-67460,
Dado,50207-64822,
Dado,49814-62288,
Dado,111908-130116,
Dado,109390-202587,
Dado,101444-169137,
Dado,117133-215594,
Dado,55477-100381,
Dado,92033-164027,
Dado,97058-148912,
Dado,70051-83613,
Dado,125724-223370,
Dado,131442-152901,
Dado,79312-97051,
Dado,115682-141436,
Dado,138711-221786,
Dado,46308-82147,
Dado,46859-111642,
Dado,135050-200313,
Dado,106176-132983,
Dado,61825-157940,
Dado,134559-195478,
Dado,79291-125380,
Dado,48218-71004,
Dado,42270-120885,
Dado,106925-155924,
Dado,129266-186688,
Dado,119647-168743,
Dado,51216-149871,
Dado,143939-227202,
Dado,99415-192561,
Dado,92763-144582,
Dado,87741-187018,
Dado,70119-104669,
Dado,96233-154946,
Dado,84163-157649,
Dado,108145-192990,
Dado,108715-193682,
Dado,147144-199817,
Dado,145610-225001,
Dado,60515-146870,
Dado,120811-193549,
Dado,61543-126761,
Dado,147220-158056,
Dado,63354-160413,
Dado,131169-174872,
Dado,41566-134888,
Dado,118883-210460,
Dado,95354-126587,
Dado,142291-215970,
Dado,40629-72042,
Dado,54969-146111,
Dado,108252-151627,
Dado,70656-152148,
Dado,73293-127143,
Dado,58659-98311,
Dado,124301-140446,
Dado,113791-138812,
Dado,145000-223134,
Dado,90927-115940,
Dado,81624-95183,
Dado,99722-119999,
Dado,102547-147531,
Dado,124126-178761,
Dado,100455-199953,
Dado,142229-217303,
Dado,99303-165542,
Dado,127730-194274,
Dado,68119-160582,
Dado,72082-92167,
Dado,124909-151333,
Dado,102584-198324,
Dado,51986-73985,
Dado,132003-197338,
Dado,44162-104297,
Dado,62381-112625,
Dado,144304-184146,
Dado,55918-137614,
Dado,59275-147698,
Dado,51956-109837,
Dado,61087-81523,
Dado,132865-203559,
Dado,146176-197876,
Dado,92934-116186,
Dado,116015-126987,
Dado,141959-220411,
Dado,139741-206786,
Dado,149199-230455,
Dado,115250-161664,
Dado,45887-128800,
Dado,59665-114017,
Dado,109287-149769,
Dado,116431-187700,
Dado,126575-163610,
Dado,41897-72820,
Dado,40844-100312,
Dado,100222-147306,
Dado,140982-222224,
Dado,78788-132832,
Dado,114070-148337,
Dado,76395-94209,
Dado,90605-115084,
Dado,47724-147228,
Dado,143188-230467,
Dado,96395-136894,
Dado,98076-190690,
Dado,134169-175155,
Dado,132041-213587,
Dado,60346-76165,
Dado,129117-207452,
Dado,119535-171930,
Dado,79319-134930,
Dado,120828-200601,
Dado,70609-83950,
Dado,88910-103296,
Dado,90926-181068,
Dado,64447-150120,
Dado,121010-149594,
Dado,117833-141489,
Dado,51913-102370,
Dado,74357-107271,
Dado,57249-146172,
Dado,145971-240361,
Dado,58633-95916,
Dado,146101-170747,
Dado,108220-173637,
Dado,131341-220958,
Dado,94305-136651,
Dado,118072-133131,
Dado,49623-89723,
Dado,89682-171002,
Dado,124069-218603,
Dado,77044-89787,
Dado,57934-125813,
Dado,40829-57416,
Dado,104387-170859,
Dado,129320-228375,
Dado,137419-167806,
Dado,147739-162992,
Dado,62811-122081,
Dado,136329-162722,
Dado,103453-183004,
Dado,72972-126528,
Dado,82976-173654,
Dado,131943-173682,
Dado,82505-101984,
Dado,68140-81958,
Dado,96190-108045,
Dado,99962-156102,
Dado,83481-108793,
Dado,64006-146071,
Dado,139090-189499,
Dado,128590-227043,
Dado,134084-221937,
Dado,115909-139125,
Dado,149070-195129,
Dado,97778-137738,
Dado,110485-197629,
Dado,145486-222351,
Dado,73608-161245,
Dado,126809-151152,
Dado,64760-118946,
Dado,52280-123227,
Dado,68612-166635,
Dado,138615-197243,
Dado,121197-202610,
Dado,134410-177448,
Dado,80993-138061,
Dado,77685-142876,
Dado,125294-146737,
Dado,127211-147416,
Dado,122827-192222,
Dado,76718-113040,
Dado,69019-161590,
Dado,118645-155704,
Dado,92698-140658,
Dado,136382-182715,
Dado,149696-227014,
Dado,71669-113847,
Dado,119078-145795,
Dado,126591-151914,
Dado,121727-184486,
Dado,90376-118923,
Dado,132851-157092,
Dado,134738-212228,
Dado,107785-120214,
Dado,125072-185338,
Dado,117423-185384,
Dado,82983-154304,
Dado,44946-127238,
Dado,138174-196751,
Dado,141056-174505,
Dado,56727-128729,
Dado,118148-188104,
Dado,139066-166070,
Dado,108653-184973,
Dado,89361-142061,
Dado,63877-154660,
Dado,126539-221782,
Dado,148786-200150,
Dado,119811-192662,
Dado,81526-98544,
Dado,121033-138940,
Dado,72934-95192,
Dado,44039-63263,
Dado,46970-125252,
Dado,118416-199499,
Dado,65640-83693,
Dado,81177-94986,
Dado,103151-196428,
Dado,117069-178784,
Dado,113673-155142,
Dado,138749-165833,
Dado,100978-164897,
Dado,108286-185587,
Dado,56159-125898,
Dado,77346-131068,
Dado,50711-112317,
Dado,105715-122718,
Dado,65347-115073,
Dado,119430-197885,
Dado,148872-221944,
Dado,59784-116141,
Dado,100903-151186,
Dado,101903-111989,
Dado,147468-228501,
Dado,127777-214097,
Dado,75757-96179,
Dado,114948-190372,
Dado,77386-96514,
Dado,69451-119444,
Dado,104456-117390,
Dado,148709-198017,
Dado,103079-119522,
Dado,113860-151781,
Dado,74945-103128,
Dado,92486-179935,
Dado,106180-184308,
Dado,132233-160821,
Dado,91241-125804,
Dado,110000-185537,
Dado,52748-92984,
Dado,96779-134713,
Dado,104125-191894,
Dado,69252-109380,
Dado,111030-208765,
Dado,41699-59726,
Dado,106640-124170,
Dado,100995-196234,
Dado,45889-122997,
Dado,143526-170125,
Dado,50742-114775,
Dado,92504-103546,
Dado,140645-172949,
Dado,67314-88216,
Dado,116027-190410,
Dado,55995-137734,
Dado,79142-150174,
Dado,49729-93113,
Dado,133127-147369,
Dado,64534-127901,
Dado,100195-144148,
Dado,65884-114586,
Dado,110008-207656,
Dado,141080-176268,
Dado,98451-116247,
Dado,92936-189944,
Dado,95352-123255,
Dado,58077-99999,
Dado,124312-151418,
Dado,93786-129779,
Dado,110572-124509,
Dado,51641-93894,
Dado,51700-88420,
Dado,116899-150888,
Dado,81196-159549,
Dado,59030-80182,
Dado,64001-154291,
Dado,107796-134517,
Dado,71884-105313,
Dado,147074-174771,
Dado,92572-114371,
Dado,102870-113156,
Dado,120347-143612,
Dado,75231-145702,
Dado,58470-121970,
Dado,106459-135097,
Dado,122945-203527,
Dado,124091-191684,
Dado,137315-197039,
Dado,106512-143521,
Dado,98138-173798,
Dado,135742-157917,
Dado,83533-101505,
Dado,121547-203993,
Dado,120806-164790,
Dado,98170-187910,
Dado,69719-121288,
Dado,149745-219560,
Dado,121766-167056,
Dado,134147-151699,
Dado,120540-186828,
Dado,109782-188846,
Dado,122408-206048,
Dado,58854-124327,
Dado,88941-139505,
Dado,72495-145673,
Dado,82814-179347,
Dado,116933-134438,
Dado,98712-188424,
Dado,60237-131972,
Dado,107898-200535,
Dado,139581-152762,
Dado,75241-170085,
Dado,137255-202108,
Dado,85959-155778,
Dado,127608-200088,
Dado,108442-183191,
Dado,130051-206373,
Dado,97481-117918,
Dado,94087-155660,
Dado,70792-91387,
Dado,68291-154121,
Dado,137372-221784,
Dado,83107-169161,
Dado,88435-184953,
Dado,136510-188862,
Dado,143200-155406,
Dado,82823-182473,
Dado,109348-119746,
Dado,65370-116822,
Dado,131317-223043,
Dado,87751-118275,
Dado,119481-186317,
Dado,94861-166400,
Dado,114821-195654,
Dado,137105-162867,
Dado,73444-83704,
Dado,76464-92375,
Dado,129651-170616,
Dado,145357-162928,
Dado,130772-144979,
Dado,71169-107210,
Dado,108790-120569,
Dado,87504-161685,
Dado,83696-154585,
Dado,45038-106353,
Dado,52265-124743,
Dado,147433-197450,
Dado,129069-209902,
Dado,53182-143456,
Dado,78877-155191,
Dado,79490-119269,
Dado,46931-121518,
Dado,62605-95713,
Dado,138097-199176,
Dado,99857-141489,
Dado,107295-174101,
Dado,123053-222983,
Dado,93939-149687,
Dado,127132-172973,
Dado,68948-95321,
Dado,117098-171168,
Dado,68093-162110,
Dado,149051-234508,
Dado,68849-114222,
Dado,149671-239816,
Dado,70538-169148,
Dado,46559-58913,
Dado,56010-132808,
Dado,97069-179529,
Dado,50988-141937,
Dado,127429-145986,
Dado,114412-158034,
Dado,77143-134656,
Dado,41541-62798,
Dado,53775-65900,
Dado,56922-108481,
Dado,73378-85805,
Dado,138785-238009,
Dado,76728-116756,
Dado,76471-130897,
Dado,110388-189599,
Dado,89874-154358,
Dado,58207-79736,
Dado,71100-143266,
Dado,137029-236175,
Dado,113059-195940,
Dado,77836-97801,
Dado,134973-214730,
Dado,52949-102386,
Dado,119299-146767,
Dado,83982-166278,
Dado,48725-96277,
Dado,149725-238111,
Dado,125120-171165,
Dado,92960-134856,
Dado,84627-107657,
Dado,113567-141815,
Dado,40402-80152,
Dado,130661-211849,
Dado,49531-66613,
Dado,130480-180145,
Dado,74440-100994,
Dado,125311-197070,
Dado,69924-129065,
Dado,143317-202861,
Dado,107946-202170,
Dado,104516-120254,
Dado,100209-149987,
Dado,125179-161443,
Dado,74296-157397,
Dado,98345-185074,
Dado,109031-158268,
Dado,117323-142634,
Dado,63685-117966,
Dado,85582-159454,
Dado,140375-162701,
Dado,72541-113000,
Dado,62419-81701,
Dado,83082-168419,
Dado,97924-129750,
Dado,126658-206526,
Dado,46246-137067,
Dado,138115-160417,
Dado,44089-122930,
Dado,75187-168220,
Dado,75937-160307,
Dado,101664-150656,
Dado,129971-201877,
Dado,77772-150810,
Dado,43959-65908,
Dado,149301-234157,
Dado,63305-152463,
Dado,90382-110126,
Dado,47848-137195,
Dado,134994-180108,
Dado,62388-82539,
Dado,55835-97374,
Dado,2025-08-20,
Dado,2024-03-22,
Dado,2025-09-18,
Dado,2024-05-08,
Dado,2025-02-24,
Dado,2025-08-07,
Dado,2024-12-23,
Dado,2024-08-14,
Dado,2025-09-15,
Dado,2024-01-10,
Dado,2024-03-15,
Dado,2023-09-27,
Dado,2024-11-20,
Dado,2024-07-08,
Dado,2024-04-06,
Dado,2025-05-14,
Dado,2024-04-29,
Dado,2024-10-19,
Dado,2024-08-29,
Dado,2024-01-19,
Dado,2023-12-28,
Dado,2024-11-25,
Dado,2023-12-06,
Dado,2025-06-13,
Dado,2024-12-20,
Dado,2025-01-02,
Dado,2025-02-28,
Dado,2025-01-31,
Dado,2024-06-07,
Dado,2024-06-27,
Dado,2023-09-22,
Dado,2024-09-30,
Dado,2023-11-25,
Dado,2024-04-01,
Dado,2023-12-25,
Dado,2024-11-16,
Dado,2024-06-10,
Dado,2025-06-27,
Dado,2025-02-08,
Dado,2023-11-10,
Dado,2024-09-05,
Dado,2025-03-11,
Dado,2025-03-16,
Dado,2025-02-14,
Dado,2024-08-04,
Dado,2025-02-21,
Dado,2024-03-19,
Dado,2024-05-07,
Dado,2025-05-30,
Dado,2025-05-17,
Dado,2024-11-09,
Dado,2024-11-10,
Dado,2025-04-23,
Dado,2023-11-16,
Dado,2025-02-11,
Dado,2025-06-21,
Dado,2023-09-25,
Dado,2024-10-26,
Dado,2025-02-17,
Dado,2025-01-06,
Dado,2023-12-19,
Dado,2024-04-08,
Dado,2024-12-21,
Dado,2023-12-09,
Dado,2025-06-15,
Dado,2025-03-12,
Dado,2024-02-12,
Dado,2025-05-02,
Dado,2023-11-28,
Dado,2025-09-09,
Dado,2025-07-03,
Dado,2024-02-21,
Dado,2024-10-12,
Dado,2025-01-20,
Dado,2025-08-03,
Dado,2024-01-14,
Dado,2025-09-17,
Dado,2025-04-25,
Dado,2024-11-01,
Dado,2024-03-21,
Dado,2024-09-10,
Dado,2025-03-23,
Dado,2023-10-17,
Dado,2023-10-19,
Dado,2025-03-21,
Dado,2025-08-26,
Dado,2025-07-13,
Dado,2024-10-10,
Dado,2025-08-09,
Dado,2024-11-15,
Dado,2023-12-18,
Dado,2024-05-22,
Dado,2025-09-03,
Dado,2025-07-22,
Dado,2025-02-26,
Dado,2024-11-19,
Dado,2025-04-04,
Dado,2023-10-03,
Dado,2025-03-30,
Dado,2024-02-06,
Dado,2024-06-20,
Dado,2024-09-08,
Dado,2024-07-24,
Dado,2024-08-28,
Dado,2025-05-20,
Dado,2025-06-17,
Dado,2024-03-17,
Dado,2025-05-07,
Dado,2024-04-05,
Dado,2024-01-01,
Dado,2025-08-10,
Dado,2024-10-08,
Dado,2024-07-10,
Dado,2023-10-31,
Dado,2025-04-07,
Dado,2024-03-10,
Dado,2024-11-22,
Dado,2024-12-31,
Dado,2024-09-23,
Dado,2025-02-09,
Dado,2025-09-01,
Dado,2024-02-29,
Dado,2024-12-30,
Dado,2024-09-02,
Dado,2024-03-05,
Dado,2025-06-07,
Dado,2024-05-14,
Dado,2024-01-05,
Dado,2024-07-30,
Dado,2025-03-10,
Dado,2025-08-17,
Dado,2024-12-28,
Dado,2024-03-08,
Dado,2023-12-14,
Dado,2024-07-27,
Dado,2024-06-04,
Dado,2024-11-23,
Dado,2025-06-23,
Dado,2025-09-14,
Dado,2024-02-05,
Dado,2023-12-04,
Dado,2025-08-06,
Dado,2025-04-14,
Dado,2025-09-16,
Dado,2024-04-16,
Dado,2024-10-18,
Dado,2024-12-11,
Dado,2025-03-15,
Dado,2024-05-25,
Dado,2024-01-31,
Dado,2024-08-01,
Dado,2025-01-24,
Dado,2025-01-21,
Dado,2025-04-29,
Dado,2025-08-01,
Dado,2024-10-07,
Dado,2024-02-22,
Dado,2025-05-23,
Dado,2024-06-08,
Dado,2024-08-22,
Dado,2024-03-26,
Dado,2025-01-29,
Dado,2024-10-21,
Dado,2024-01-20,
Dado,2024-09-14,
Dado,2024-09-29,
Dado,2024-05-30,
Dado,2024-10-28,
Dado,2024-01-25,
Dado,2024-02-11,
Dado,2024-05-19,
Dado,2023-11-04,
Dado,2024-12-08,
Dado,2024-08-27,
Dado,2024-08-15,
Dado,2024-11-07,
Dado,2024-02-16,
Dado,2025-05-12,
Dado,2024-12-24,
Dado,2025-01-22,
Dado,2024-05-18,
Dado,2023-10-13,
Dado,2024-01-09,
Dado,2023-11-08,
Dado,2024-01-16,
Dado,2024-01-13,
Dado,2024-01-08,
Dado,2023-10-24,
Dado,2024-07-09,
Dado,2024-09-09,
Dado,2024-11-06,
Dado,2024-06-06,
Dado,2024-10-02,
Dado,2023-10-01,
Dado,2024-05-13,
Dado,2024-04-23,
Dado,2023-12-16,
Dado,2025-04-19,
Dado,2024-05-01,
Dado,2025-04-11,
Dado,2023-12-10,
Dado,2024-09-11,
Dado,2024-08-24,
Dado,2023-10-29,
Dado,2023-09-26,
Dado,2025-08-19,
Dado,2024-05-05,
Dado,2023-12-13,
Dado,2024-04-10,
Dado,2025-05-29,
Dado,2024-09-13,
Dado,2024-12-25,
Dado,2024-09-04,
Dado,2024-07-31,
Dado,2025-05-15,
Dado,2024-05-28,
Dado,2024-06-19,
Dado,2024-10-15,
Dado,2023-10-21,
Dado,2024-04-09,
Dado,2025-08-14,
Dado,2024-02-18,
Dado,2024-11-13,
Dado,2025-04-18,
Dado,2024-10-06,
Dado,2025-06-08,
Dado,2025-02-03,
Dado,2024-02-19,
Dado,2025-06-14,
Dado,2025-04-10,
Dado,2025-03-04,
Dado,2023-12-26,
Dado,2025-09-19,
Dado,2025-04-26,
Dado,2024-12-13,
Dado,2024-09-12,
Dado,2025-06-05,
Dado,2024-09-27,
Dado,2023-10-22,
Dado,2025-06-12,
Dado,2024-04-20,
Dado,2024-10-22,
Dado,2024-11-08,
Dado,2025-01-14,
Dado,2024-06-12,
Dado,2023-10-04,
Dado,2023-10-14,
Dado,2024-11-03,
Dado,2025-08-12,
Dado,2025-07-09,
Dado,2024-02-17,
Dado,2023-11-14,
Dado,2024-02-01,
Dado,2024-05-03,
Dado,2024-11-30,
Dado,2025-06-11,
Dado,2024-06-22,
Dado,2024-09-15,
Dado,2024-09-22,
Dado,2024-12-18,
Dado,2024-10-01,
Dado,2025-01-01,
Dado,2025-01-25,
Dado,2024-01-21,
Dado,2025-04-17,
Dado,2024-08-06,
Dado,2024-04-02,
Dado,2024-04-15,
Dado,2024-10-16,
Dado,2023-11-19,
Dado,2023-10-07,
Dado,2025-02-05,
Dado,2025-06-22,
Dado,2024-09-28,
Dado,2025-04-22,
Dado,2024-11-24,
Dado,2024-12-19,
Dado,2024-08-31,
Dado,2025-02-02,
Dado,2024-06-09,
Dado,2023-11-18,
Dado,2023-11-30,
Dado,2024-10-13,
Dado,2025-07-23,
Dado,2024-01-02,
Dado,2025-05-22,
Dado,2025-09-12,
Dado,2024-05-10,
Dado,2025-08-21,
Dado,2025-08-13,
Dado,2024-12-02,
Dado,2024-03-25,
Dado,2025-06-09,
Dado,2025-03-20,
Dado,2025-05-03,
Dado,2023-09-24,
Dado,2024-02-09,
Dado,2025-02-10,
Dado,2024-10-24,
Dado,2025-07-28,
Dado,2023-11-13,
Dado,2023-10-20,
Dado,2025-05-16,
Dado,2025-04-16,
Dado,2025-01-04,
Dado,2024-03-14,
Dado,2024-09-18,
Dado,2025-04-09,
Dado,2025-09-13,
Dado,2024-10-25,
Dado,2024-07-26,
Dado,2024-04-25,
Dado,2025-01-16,
Dado,2024-06-24,
Dado,2024-11-11,
Dado,2024-04-21,
Dado,2024-11-29,
Dado,2025-06-28,
Dado,2024-12-17,
Dado,2025-08-11,
Dado,2025-04-06,
Dado,2024-03-16,
Dado,2024-02-20,
Dado,2025-07-11,
Dado,2024-12-14,
Dado,2025-02-13,
Dado,2024-03-07,
Dado,2025-06-19,
Dado,2023-11-29,
Dado,2025-07-06,
Dado,2024-03-30,
Dado,2024-05-04,
Dado,2025-02-07,
Dado,2024-08-13,
Dado,2024-05-12,
Dado,2025-03-25,
Dado,2025-05-01,
Dado,2023-12-30,
Dado,2024-01-03,
Dado,2025-03-31,
Dado,2024-02-15,
Dado,2025-05-19,
Dado,2024-12-26,
Dado,2024-09-20,
Dado,2024-02-14,
Dado,2024-04-11,
Dado,2024-08-19,
Dado,2025-03-13,
Dado,2024-07-17,
Dado,2024-02-02,
Dado,2024-07-18,
Dado,2023-11-27,
Dado,2024-06-16,
Dado,2023-09-29,
Dado,2023-10-16,
Dado,2024-01-04,
Dado,2025-03-08,
Dado,2025-07-21,
Dado,2025-04-24,
Dado,2025-03-27,
Dado,2024-05-16,
Dado,2023-10-30,
Dado,2024-11-28,
Dado,2025-07-02,
Dado,2025-08-05,
Dado,2024-05-21,
Dado,2024-09-21,
Dado,2024-12-27,
Dado,2023-09-23,
Dado,2024-11-02,
Dado,2024-08-26,
Dado,2024-02-27,
Dado,2025-08-31,
Dado,2024-03-12,
Dado,2024-11-04,
Dado,2025-03-22,
Dado,2024-01-24,
Dado,2024-09-24,
Dado,2023-12-05,
Dado,2024-01-22,
Dado,2025-06-18,
Dado,2024-08-02,
Dado,2024-08-08,
Dado,2024-06-30,
Dado,2025-04-05,
Dado,2025-01-13,
Dado,2024-08-25,
Dado,2025-06-25,
Dado,2025-09-07,
Dado,2024-01-17,
Dado,2025-08-18,
Dado,2024-08-18,
Dado,2024-08-21,
Dado,2025-05-31,
Dado,2025-05-21,
Dado,2025-09-02,
Dado,2024-04-17,
Dado,2024-08-03,
Dado,2025-06-01,
Dado,2023-10-12,
Dado,2025-03-09,
Dado,2023-12-12,
Dado,2023-12-03,
Dado,2024-01-11,
Dado,2024-11-17,
Dado,2023-12-27,
Dado,2024-05-26,
Dado,2025-07-19,
Dado,2024-02-13,
Dado,2025-02-06,
Dado,2024-03-03,
Dado,2024-12-29,
Dado,2025-04-27,
Dado,2025-07-27,
Dado,2025-03-07,
Dado,2025-03-17,
Dado,2025-04-30,
Dado,2025-06-20,
Dado,2025-01-26,
Dado,2025-05-26,
Dado,2024-08-17,
Dado,2024-02-24,
Dado,2023-09-30,
Dado,2024-04-12,
Dado,2025-05-24,
Dado,2024-06-03,
Dado,2025-07-15,
Dado,2024-12-07,
Dado,2024-02-25,
Dado,2025-01-15,
Dado,2025-03-28,
Dado,2023-11-09,
Dado,2024-08-10,
Dado,2023-10-15,
Dado,2025-01-12,
Dado,2024-01-26,
Dado,2025-07-31,
Dado,2025-05-09,
Dado,2023-10-18,
Dado,2024-01-15,
Dado,2025-06-29,
Dado,2024-07-28,
Dado,2025-03-24,
Dado,2025-02-19,
Dado,2024-06-11,
Dado,2024-04-18,
Dado,2024-01-07,
Dado,2024-07-21,
Dado,2024-12-16,
Dado,2023-10-06,
Dado,2025-04-13,
Dado,2023-12-21,
Dado,2024-03-13,
Dado,2025-05-05,
Dado,2024-09-26,
Dado,2025-09-11,
Dado,2024-03-31,
Dado,2023-11-22,
Dado,2024-06-23,
Dado,2025-03-29,
Dado,2024-04-14,
Dado,2024-03-28,
Dado,2024-09-01,
Dado,2025-08-04,
Dado,2024-11-05,
Dado,2025-05-25,
Dado,2024-08-11,
Dado,2024-07-16,
Dado,2024-02-04,
Dado,2025-07-25,
Dado,2024-08-30,
Dado,2024-11-18,
Dado,2025-06-03,
Dado,2025-02-04,
Dado,2024-09-16,
Dado,2024-10-23,
Dado,2024-09-06,
Dado,2023-11-20,
Dado,2025-04-01,
Dado,2023-11-02,
Dado,2024-11-27,
Dado,2025-05-11,
Dado,2024-01-06,
Dado,2024-04-19,
Dado,2025-06-02,
Dado,2023-10-23,
Dado,2024-02-03,
Dado,2024-03-18,
Dado,2025-01-11,
Dado,2023-11-17,
Dado,2025-05-04,
Dado,2023-09-28,
Dado,2024-12-06,
Dado,2023-10-05,
Dado,2024-10-11,
Dado,2024-08-09,
Dado,2024-08-12,
Dado,2024-12-01,
Dado,2025-08-08,
Dado,2024-08-23,
Dado,2025-02-25,
Dado,2025-05-08,
Dado,2025-04-21,
Dado,2024-12-03,
Dado,2024-08-16,
Dado,2024-05-09,
Dado,2025-09-04,
Dado,2025-09-06,
Dado,2024-06-29,
Dado,2024-02-10,
Dado,2025-01-05,
Dado,2025-04-08,
Dado,2024-03-04,
Dado,2024-06-14,
Dado,2023-12-11,
Dado,2024-10-20,
Dado,2025-07-10,
Dado,2025-07-05,
Dado,2024-01-28,
Dado,2023-12-23,
Dado,2024-06-05,
Dado,2025-03-14,
Dado,2023-10-11,
Dado,2023-11-06,
Dado,2024-08-05,
Dado,2025-09-10,
Dado,2024-07-20,
Dado,2023-09-21,
Dado,2024-05-06,
Dado,2024-10-27,
Dado,2025-01-10,
Dado,2024-09-07,
Dado,2023-10-10,
Dado,2024-03-09,
Dado,2025-03-18,
Dado,2025-02-16,
Dado,2025-06-06,
Dado,2024-03-23,
Dado,2024-04-27,
Dado,2024-07-05,
Dado,2025-08-22,
Dado,2025-06-10,
Dado,2024-03-27,
Dado,2023-12-15,
Dado,2024-04-03,
Dado,2025-01-30,
Dado,2024-07-03,
Dado,2024-01-29,
Dado,2024-04-30,
Dado,2025-08-25,
Dado,2023-12-17,
Dado,2023-12-01,
Dado,2023-10-26,
Dado,2024-06-18,
Dado,2025-05-28,
Dado,2024-07-14,
Dado,2023-12-24,
Dado,2024-07-19,
Dado,2024-02-23,
Dado,2024-06-21,
Dado,2024-07-25,
Dado,2024-11-21,
Dado,2023-11-11,
Dado,2025-01-17,
Dado,2024-07-04,
Dado,2023-12-08,
Dado,2024-09-17,
Dado,2025-01-27,
Dado,2024-04-22,
Dado,2025-02-27,
Dado,2024-10-17,
Dado,2025-09-05,
Dado,2023-11-23,
Dado,2023-11-05,
Dado,2025-07-24,
Dado,2024-07-01,
Dado,2025-03-05,
Dado,2024-05-23,
Dado,2024-04-04,
Dado,2025-01-03,
Dado,2025-07-20,
Dado,2023-12-20,
Dado,2025-01-09,
Dado,2025-08-30,
Dado,2024-06-01,
Dado,2024-01-27,
Dado,2023-12-31,
Dado,2024-10-03,
Dado,2024-07-12,
Dado,2024-12-22,
Dado,2025-01-08,
Dado,2024-12-15,
Dado,2024-12-09,
Dado,2024-06-28,
Dado,2024-03-11,
Dado,2024-06-17,
Dado,2025-02-20,
Dado,2024-01-12,
Dado,2024-02-26,
Dado,2025-04-15,
Dado,2024-01-18,
Dado,2025-02-18,
Dado,2025-03-26,
Dado,2025-04-28,
Dado,2025-03-03,
Dado,2024-04-07,
Dado,2025-07-17,
Dado,2025-07-18,
Dado,2025-08-28,
Dado,2024-04-28,
Dado,2024-06-13,
Dado,2024-05-17,
Dado,2025-05-18,
Dado,2024-12-04,
Dado,2025-08-29,
Dado,2025-07-30,
Dado,2024-01-30,
Dado,2025-03-06,
Dado,2024-07-06,
Dado,2024-11-12,
Dado,2024-05-20,
Dado,2024-04-26,
Dado,2025-02-12,
Dado,2024-05-24,
Dado,2025-06-24,
Dado,2024-01-23,
Dado,2025-01-28,
Dado,2023-12-07,
Dado,2024-09-25,
Dado,2025-07-29,
Dado,2025-03-02,
Dado,2023-12-22,
Dado,2024-07-02,
Dado,2025-01-07,
Dado,2023-11-12,
Dado,2025-01-18,
Dado,2024-10-14,
Dado,2024-10-31,
Dado,2024-12-12,
Dado,2025-06-26,
Dado,2024-02-28,
Dado,2023-12-29,
